,seed,model,data,batch_size,method,count,num_epochs,lr,loss,epoch,type,spearman
56,101,esm2_t33_650M_UR50D,01.avGFP_fluorescence_30202sequence.csv.csv,5,top_layer,4,20,0.0001,MSE,8,valid,0.777
57,101,esm2_t33_650M_UR50D,01.avGFP_fluorescence_30202sequence.csv.csv,5,top_layer,4,20,0.0001,MSE,9,train,0.804
58,101,esm2_t33_650M_UR50D,01.avGFP_fluorescence_30202sequence.csv.csv,5,top_layer,4,20,0.0001,MSE,9,valid,0.788
59,101,esm2_t33_650M_UR50D,01.avGFP_fluorescence_30202sequence.csv.csv,5,top_layer,4,20,0.0001,MSE,10,train,0.81
60,101,esm2_t33_650M_UR50D,01.avGFP_fluorescence_30202sequence.csv.csv,5,top_layer,4,20,0.0001,MSE,10,valid,0.791
61,101,esm2_t33_650M_UR50D,01.avGFP_fluorescence_30202sequence.csv.csv,5,top_layer,4,20,0.0001,MSE,11,train,0.817
62,101,esm2_t33_650M_UR50D,01.avGFP_fluorescence_30202sequence.csv.csv,5,top_layer,4,20,0.0001,MSE,11,valid,0.796
63,101,esm2_t33_650M_UR50D,01.avGFP_fluorescence_30202sequence.csv.csv,5,top_layer,4,20,0.0001,MSE,12,train,0.823
64,101,esm2_t33_650M_UR50D,01.avGFP_fluorescence_30202sequence.csv.csv,5,top_layer,4,20,0.0001,MSE,12,valid,0.799
65,101,esm2_t33_650M_UR50D,01.avGFP_fluorescence_30202sequence.csv.csv,5,top_layer,4,20,0.0001,MSE,13,train,0.827
66,101,esm2_t33_650M_UR50D,01.avGFP_fluorescence_30202sequence.csv.csv,5,top_layer,4,20,0.0001,MSE,13,valid,0.803
67,101,esm2_t33_650M_UR50D,01.avGFP_fluorescence_30202sequence.csv.csv,5,top_layer,4,20,0.0001,MSE,14,train,0.834
68,101,esm2_t33_650M_UR50D,01.avGFP_fluorescence_30202sequence.csv.csv,5,top_layer,4,20,0.0001,MSE,14,valid,0.806
69,101,esm2_t33_650M_UR50D,01.avGFP_fluorescence_30202sequence.csv.csv,5,top_layer,4,20,0.0001,MSE,15,train,0.839
70,101,esm2_t33_650M_UR50D,01.avGFP_fluorescence_30202sequence.csv.csv,5,top_layer,4,20,0.0001,MSE,15,valid,0.808
71,101,esm2_t33_650M_UR50D,01.avGFP_fluorescence_30202sequence.csv.csv,5,top_layer,4,20,0.0001,MSE,16,train,0.844
72,101,esm2_t33_650M_UR50D,01.avGFP_fluorescence_30202sequence.csv.csv,5,top_layer,4,20,0.0001,MSE,16,valid,0.813
73,101,esm2_t33_650M_UR50D,01.avGFP_fluorescence_30202sequence.csv.csv,5,top_layer,4,20,0.0001,MSE,17,train,0.848
74,101,esm2_t33_650M_UR50D,01.avGFP_fluorescence_30202sequence.csv.csv,5,top_layer,4,20,0.0001,MSE,17,valid,0.811
75,101,esm2_t33_650M_UR50D,01.avGFP_fluorescence_30202sequence.csv.csv,5,top_layer,4,20,0.0001,MSE,18,train,0.853
76,101,esm2_t33_650M_UR50D,01.avGFP_fluorescence_30202sequence.csv.csv,5,top_layer,4,20,0.0001,MSE,18,valid,0.813
